date,store,item,sales
16/07/17,2,4,31
17/07/17,2,4,29
18/07/17,2,4,24
19/07/17,2,4,27
20/07/17,2,4,35
21/07/17,2,4,38
22/07/17,2,4,23
23/07/17,2,4,25
24/07/17,2,4,25
25/07/17,2,4,22
26/07/17,2,4,34
27/07/17,2,4,32
28/07/17,2,4,28
29/07/17,2,4,29
30/07/17,2,4,30
31/07/17,2,4,34
01/08/17,2,4,29
02/08/17,2,4,24
03/08/17,2,4,29
04/08/17,2,4,36
05/08/17,2,4,22
06/08/17,2,4,21
07/08/17,2,4,26
08/08/17,2,4,25
09/08/17,2,4,26
10/08/17,2,4,36
11/08/17,2,4,37
12/08/17,2,4,21
13/08/17,2,4,28
14/08/17,2,4,26
15/08/17,2,4,37
16/08/17,2,4,30
17/08/17,2,4,36
18/08/17,2,4,29
19/08/17,2,4,22
20/08/17,2,4,21
21/08/17,2,4,23
22/08/17,2,4,22
23/08/17,2,4,31
24/08/17,2,4,28
25/08/17,2,4,38
26/08/17,2,4,20
27/08/17,2,4,23
28/08/17,2,4,26
29/08/17,2,4,32
30/08/17,2,4,40
31/08/17,2,4,26
01/09/17,2,4,29
02/09/17,2,4,23
03/09/17,2,4,28
04/09/17,2,4,23
05/09/17,2,4,28
06/09/17,2,4,36
07/09/17,2,4,24
08/09/17,2,4,37
09/09/17,2,4,19
10/09/17,2,4,28
11/09/17,2,4,29
12/09/17,2,4,26
13/09/17,2,4,28
14/09/17,2,4,23
15/09/17,2,4,26
16/09/17,2,4,18
17/09/17,2,4,19
18/09/17,2,4,21
19/09/17,2,4,24
20/09/17,2,4,21
21/09/17,2,4,32
22/09/17,2,4,25
23/09/17,2,4,17
24/09/17,2,4,18
25/09/17,2,4,28
26/09/17,2,4,31
27/09/17,2,4,23
28/09/17,2,4,31
29/09/17,2,4,30
30/09/17,2,4,21
01/10/17,2,4,23
02/10/17,2,4,25
03/10/17,2,4,13
04/10/17,2,4,29
05/10/17,2,4,40
06/10/17,2,4,33
07/10/17,2,4,27
08/10/17,2,4,27
09/10/17,2,4,25
10/10/17,2,4,25
11/10/17,2,4,27
12/10/17,2,4,20
13/10/17,2,4,23
14/10/17,2,4,20
15/10/17,2,4,22
16/10/17,2,4,22
17/10/17,2,4,22
18/10/17,2,4,23
19/10/17,2,4,17
20/10/17,2,4,26
21/10/17,2,4,12
22/10/17,2,4,18
23/10/17,2,4,18
24/10/17,2,4,19
25/10/17,2,4,20
26/10/17,2,4,18
27/10/17,2,4,35
28/10/17,2,4,17
29/10/17,2,4,20
30/10/17,2,4,21
31/10/17,2,4,26
01/11/17,2,4,34
02/11/17,2,4,27
03/11/17,2,4,22
04/11/17,2,4,17
05/11/17,2,4,20
06/11/17,2,4,13
07/11/17,2,4,32
08/11/17,2,4,26
09/11/17,2,4,30
10/11/17,2,4,32
11/11/17,2,4,17
12/11/17,2,4,21
13/11/17,2,4,25
14/11/17,2,4,21
15/11/17,2,4,28
16/11/17,2,4,29
17/11/17,2,4,28
18/11/17,2,4,21
19/11/17,2,4,27
20/11/17,2,4,27
21/11/17,2,4,25
22/11/17,2,4,24
23/11/17,2,4,29
24/11/17,2,4,38
25/11/17,2,4,25
26/11/17,2,4,18
27/11/17,2,4,24
28/11/17,2,4,19
29/11/17,2,4,26
30/11/17,2,4,30
01/12/17,2,4,16
02/12/17,2,4,19
03/12/17,2,4,14
04/12/17,2,4,15
05/12/17,2,4,29
06/12/17,2,4,19
07/12/17,2,4,19
08/12/17,2,4,21
09/12/17,2,4,8
10/12/17,2,4,12
11/12/17,2,4,19
12/12/17,2,4,10
13/12/17,2,4,14
14/12/17,2,4,21
15/12/17,2,4,20
16/12/17,2,4,15
17/12/17,2,4,15
18/12/17,2,4,10
19/12/17,2,4,15
20/12/17,2,4,15
21/12/17,2,4,22
22/12/17,2,4,26
23/12/17,2,4,14
24/12/17,2,4,12
25/12/17,2,4,20
26/12/17,2,4,16
27/12/17,2,4,23
28/12/17,2,4,16
29/12/17,2,4,24
30/12/17,2,4,8
31/12/17,2,4,20
01/01/18,2,4,14
02/01/18,2,4,19
03/01/18,2,4,14
04/01/18,2,4,18
05/01/18,2,4,17
06/01/18,2,4,13
07/01/18,2,4,16
08/01/18,2,4,12
09/01/18,2,4,17
10/01/18,2,4,20
11/01/18,2,4,23
12/01/18,2,4,18
13/01/18,2,4,12
14/01/18,2,4,12
15/01/18,2,4,16
16/01/18,2,4,14
17/01/18,2,4,22
18/01/18,2,4,22
19/01/18,2,4,14
20/01/18,2,4,14
21/01/18,2,4,20
22/01/18,2,4,23
23/01/18,2,4,21
24/01/18,2,4,16
25/01/18,2,4,16
26/01/18,2,4,17
27/01/18,2,4,8
28/01/18,2,4,23
29/01/18,2,4,23
30/01/18,2,4,20
31/01/18,2,4,24
01/02/18,2,4,16
02/02/18,2,4,23
03/02/18,2,4,15
04/02/18,2,4,19
05/02/18,2,4,13
06/02/18,2,4,18
07/02/18,2,4,29
08/02/18,2,4,26
09/02/18,2,4,21
10/02/18,2,4,15
11/02/18,2,4,13
12/02/18,2,4,24
13/02/18,2,4,15
14/02/18,2,4,17
15/02/18,2,4,25
16/02/18,2,4,29
17/02/18,2,4,11
18/02/18,2,4,15
19/02/18,2,4,21
20/02/18,2,4,22
21/02/18,2,4,20
22/02/18,2,4,16
23/02/18,2,4,31
24/02/18,2,4,20
25/02/18,2,4,15
26/02/18,2,4,24
27/02/18,2,4,18
28/02/18,2,4,18
01/03/18,2,4,24
02/03/18,2,4,24
03/03/18,2,4,23
04/03/18,2,4,20
05/03/18,2,4,26
06/03/18,2,4,28
07/03/18,2,4,31
08/03/18,2,4,24
09/03/18,2,4,17
10/03/18,2,4,19
11/03/18,2,4,20
12/03/18,2,4,17
13/03/18,2,4,22
14/03/18,2,4,27
15/03/18,2,4,18
16/03/18,2,4,35
17/03/18,2,4,26
18/03/18,2,4,23
19/03/18,2,4,29
20/03/18,2,4,27
21/03/18,2,4,22
22/03/18,2,4,23
23/03/18,2,4,39
24/03/18,2,4,18
25/03/18,2,4,20
26/03/18,2,4,24
27/03/18,2,4,20
28/03/18,2,4,25
29/03/18,2,4,22
30/03/18,2,4,22
31/03/18,2,4,23
01/04/18,2,4,25
02/04/18,2,4,17
03/04/18,2,4,35
04/04/18,2,4,26
05/04/18,2,4,25
06/04/18,2,4,41
07/04/18,2,4,24
08/04/18,2,4,34
09/04/18,2,4,33
10/04/18,2,4,24
11/04/18,2,4,28
12/04/18,2,4,35
13/04/18,2,4,33
14/04/18,2,4,26
15/04/18,2,4,31
16/04/18,2,4,24
17/04/18,2,4,20
18/04/18,2,4,29
19/04/18,2,4,29
20/04/18,2,4,36
21/04/18,2,4,21
22/04/18,2,4,19
23/04/18,2,4,26
24/04/18,2,4,32
25/04/18,2,4,32
26/04/18,2,4,30
27/04/18,2,4,51
28/04/18,2,4,32
29/04/18,2,4,33
30/04/18,2,4,25
01/05/18,2,4,36
02/05/18,2,4,35
03/05/18,2,4,31
04/05/18,2,4,33
05/05/18,2,4,17
06/05/18,2,4,24
07/05/18,2,4,28
08/05/18,2,4,33
09/05/18,2,4,28
10/05/18,2,4,43
11/05/18,2,4,34
12/05/18,2,4,28
13/05/18,2,4,30
14/05/18,2,4,29
15/05/18,2,4,25
16/05/18,2,4,34
17/05/18,2,4,36
18/05/18,2,4,37
19/05/18,2,4,30
20/05/18,2,4,27
21/05/18,2,4,28
22/05/18,2,4,36
23/05/18,2,4,33
24/05/18,2,4,33
25/05/18,2,4,41
26/05/18,2,4,22
27/05/18,2,4,23
28/05/18,2,4,29
29/05/18,2,4,35
30/05/18,2,4,29
31/05/18,2,4,27
01/06/18,2,4,52
02/06/18,2,4,20
03/06/18,2,4,30
04/06/18,2,4,29
05/06/18,2,4,29
06/06/18,2,4,46
07/06/18,2,4,26
08/06/18,2,4,34
09/06/18,2,4,27
10/06/18,2,4,33
11/06/18,2,4,35
12/06/18,2,4,37
13/06/18,2,4,25
14/06/18,2,4,30
15/06/18,2,4,44
16/06/18,2,4,33
17/06/18,2,4,41
18/06/18,2,4,33
19/06/18,2,4,31
20/06/18,2,4,39
21/06/18,2,4,40
22/06/18,2,4,41
23/06/18,2,4,28
24/06/18,2,4,27
25/06/18,2,4,31
26/06/18,2,4,45
27/06/18,2,4,29
28/06/18,2,4,40
29/06/18,2,4,36
30/06/18,2,4,31
01/07/18,2,4,45
02/07/18,2,4,32
03/07/18,2,4,36
04/07/18,2,4,27
05/07/18,2,4,42
06/07/18,2,4,44
07/07/18,2,4,20
08/07/18,2,4,31
09/07/18,2,4,38
10/07/18,2,4,32
11/07/18,2,4,32
12/07/18,2,4,29
13/07/18,2,4,42
14/07/18,2,4,37
15/07/18,2,4,37
16/07/18,2,4,32
17/07/18,2,4,43
18/07/18,2,4,46
19/07/18,2,4,39
20/07/18,2,4,39
21/07/18,2,4,33
22/07/18,2,4,21
23/07/18,2,4,38
24/07/18,2,4,36
25/07/18,2,4,36
26/07/18,2,4,41
27/07/18,2,4,47
28/07/18,2,4,19
29/07/18,2,4,30
30/07/18,2,4,20
31/07/18,2,4,35
01/08/18,2,4,29
02/08/18,2,4,43
03/08/18,2,4,37
04/08/18,2,4,25
05/08/18,2,4,27
06/08/18,2,4,36
07/08/18,2,4,36
08/08/18,2,4,26
09/08/18,2,4,39
10/08/18,2,4,34
11/08/18,2,4,27
12/08/18,2,4,30
13/08/18,2,4,33
14/08/18,2,4,28
15/08/18,2,4,20
16/08/18,2,4,29
17/08/18,2,4,45
18/08/18,2,4,25
19/08/18,2,4,26
20/08/18,2,4,25
21/08/18,2,4,29
22/08/18,2,4,27
23/08/18,2,4,30
24/08/18,2,4,36
25/08/18,2,4,30
26/08/18,2,4,24
27/08/18,2,4,29
28/08/18,2,4,24
29/08/18,2,4,29
30/08/18,2,4,40
31/08/18,2,4,37
01/09/18,2,4,22
02/09/18,2,4,29
03/09/18,2,4,24
04/09/18,2,4,17
05/09/18,2,4,32
06/09/18,2,4,34
07/09/18,2,4,33
08/09/18,2,4,27
09/09/18,2,4,24
10/09/18,2,4,27
11/09/18,2,4,26
12/09/18,2,4,27
13/09/18,2,4,31
14/09/18,2,4,32
15/09/18,2,4,20
16/09/18,2,4,25
17/09/18,2,4,28
18/09/18,2,4,41
19/09/18,2,4,29
20/09/18,2,4,23
21/09/18,2,4,32
22/09/18,2,4,25
23/09/18,2,4,25
24/09/18,2,4,26
25/09/18,2,4,31
26/09/18,2,4,25
27/09/18,2,4,31
28/09/18,2,4,30
29/09/18,2,4,31
30/09/18,2,4,26
01/10/18,2,4,30
02/10/18,2,4,22
03/10/18,2,4,27
04/10/18,2,4,29
05/10/18,2,4,34
06/10/18,2,4,20
07/10/18,2,4,22
08/10/18,2,4,30
09/10/18,2,4,21
10/10/18,2,4,29
11/10/18,2,4,23
12/10/18,2,4,27
13/10/18,2,4,17
14/10/18,2,4,30
15/10/18,2,4,27
16/10/18,2,4,27
17/10/18,2,4,33
18/10/18,2,4,23
19/10/18,2,4,33
20/10/18,2,4,22
21/10/18,2,4,29
22/10/18,2,4,28
23/10/18,2,4,25
24/10/18,2,4,18
25/10/18,2,4,34
26/10/18,2,4,28
27/10/18,2,4,14
28/10/18,2,4,29
29/10/18,2,4,28
30/10/18,2,4,21
31/10/18,2,4,23
01/11/18,2,4,20
02/11/18,2,4,36
03/11/18,2,4,22
04/11/18,2,4,32
05/11/18,2,4,43
06/11/18,2,4,31
07/11/18,2,4,32
08/11/18,2,4,26
09/11/18,2,4,42
10/11/18,2,4,17
11/11/18,2,4,21
12/11/18,2,4,24
13/11/18,2,4,28
14/11/18,2,4,27
15/11/18,2,4,28
16/11/18,2,4,27
17/11/18,2,4,24
18/11/18,2,4,22
19/11/18,2,4,25
20/11/18,2,4,37
21/11/18,2,4,32
22/11/18,2,4,30
23/11/18,2,4,41
24/11/18,2,4,22
25/11/18,2,4,19
26/11/18,2,4,25
27/11/18,2,4,31
28/11/18,2,4,28
29/11/18,2,4,16
30/11/18,2,4,26
01/12/18,2,4,15
02/12/18,2,4,22
03/12/18,2,4,19
04/12/18,2,4,20
05/12/18,2,4,30
06/12/18,2,4,21
07/12/18,2,4,22
08/12/18,2,4,17
09/12/18,2,4,15
10/12/18,2,4,27
11/12/18,2,4,18
12/12/18,2,4,24
13/12/18,2,4,20
14/12/18,2,4,26
15/12/18,2,4,16
16/12/18,2,4,28
17/12/18,2,4,19
18/12/18,2,4,17
19/12/18,2,4,13
20/12/18,2,4,22
21/12/18,2,4,30
22/12/18,2,4,20
23/12/18,2,4,21
24/12/18,2,4,18
25/12/18,2,4,15
26/12/18,2,4,15
27/12/18,2,4,19
28/12/18,2,4,18
29/12/18,2,4,20
30/12/18,2,4,18
31/12/18,2,4,14
01/01/19,2,4,23
02/01/19,2,4,21
03/01/19,2,4,20
04/01/19,2,4,21
05/01/19,2,4,13
06/01/19,2,4,13
07/01/19,2,4,22
08/01/19,2,4,18
09/01/19,2,4,19
10/01/19,2,4,25
11/01/19,2,4,21
12/01/19,2,4,18
13/01/19,2,4,15
14/01/19,2,4,13
15/01/19,2,4,18
16/01/19,2,4,20
17/01/19,2,4,17
18/01/19,2,4,28
19/01/19,2,4,16
20/01/19,2,4,8
21/01/19,2,4,13
22/01/19,2,4,22
23/01/19,2,4,22
24/01/19,2,4,18
25/01/19,2,4,28
26/01/19,2,4,15
27/01/19,2,4,14
28/01/19,2,4,15
29/01/19,2,4,21
30/01/19,2,4,16
31/01/19,2,4,22
01/02/19,2,4,25
02/02/19,2,4,21
03/02/19,2,4,20
04/02/19,2,4,14
05/02/19,2,4,20
06/02/19,2,4,24
07/02/19,2,4,26
08/02/19,2,4,27
09/02/19,2,4,15
10/02/19,2,4,20
11/02/19,2,4,17
12/02/19,2,4,18
13/02/19,2,4,23
14/02/19,2,4,31
15/02/19,2,4,28
16/02/19,2,4,17
17/02/19,2,4,21
18/02/19,2,4,16
19/02/19,2,4,21
20/02/19,2,4,14
21/02/19,2,4,24
22/02/19,2,4,24
23/02/19,2,4,22
24/02/19,2,4,14
25/02/19,2,4,26
26/02/19,2,4,12
27/02/19,2,4,20
28/02/19,2,4,14
01/03/19,2,4,30
02/03/19,2,4,13
03/03/19,2,4,19
04/03/19,2,4,22
05/03/19,2,4,30
06/03/19,2,4,26
07/03/19,2,4,34
08/03/19,2,4,28
09/03/19,2,4,17
10/03/19,2,4,26
11/03/19,2,4,27
12/03/19,2,4,32
13/03/19,2,4,27
14/03/19,2,4,26
15/03/19,2,4,24
16/03/19,2,4,17
17/03/19,2,4,20
18/03/19,2,4,13
19/03/19,2,4,23
20/03/19,2,4,27
21/03/19,2,4,31
22/03/19,2,4,27
23/03/19,2,4,15
24/03/19,2,4,38
25/03/19,2,4,17
26/03/19,2,4,24
27/03/19,2,4,27
28/03/19,2,4,21
29/03/19,2,4,26
30/03/19,2,4,20
31/03/19,2,4,30
01/04/19,2,4,32
02/04/19,2,4,29
03/04/19,2,4,33
04/04/19,2,4,46
05/04/19,2,4,31
06/04/19,2,4,22
07/04/19,2,4,30
08/04/19,2,4,21
09/04/19,2,4,36
10/04/19,2,4,35
11/04/19,2,4,37
12/04/19,2,4,34
13/04/19,2,4,32
14/04/19,2,4,25
15/04/19,2,4,27
16/04/19,2,4,31
17/04/19,2,4,32
18/04/19,2,4,36
19/04/19,2,4,41
20/04/19,2,4,18
21/04/19,2,4,27
22/04/19,2,4,26
23/04/19,2,4,36
24/04/19,2,4,38
25/04/19,2,4,44
26/04/19,2,4,30
27/04/19,2,4,26
28/04/19,2,4,33
29/04/19,2,4,35
30/04/19,2,4,29
01/05/19,2,4,22
02/05/19,2,4,33
03/05/19,2,4,36
04/05/19,2,4,28
05/05/19,2,4,35
06/05/19,2,4,30
07/05/19,2,4,48
08/05/19,2,4,38
09/05/19,2,4,37
10/05/19,2,4,45
11/05/19,2,4,28
12/05/19,2,4,38
13/05/19,2,4,33
14/05/19,2,4,33
15/05/19,2,4,56
16/05/19,2,4,43
17/05/19,2,4,38
18/05/19,2,4,24
19/05/19,2,4,24
20/05/19,2,4,26
21/05/19,2,4,33
22/05/19,2,4,32
23/05/19,2,4,37
24/05/19,2,4,33
25/05/19,2,4,30
26/05/19,2,4,25
27/05/19,2,4,27
28/05/19,2,4,27
29/05/19,2,4,28
30/05/19,2,4,30
31/05/19,2,4,39
01/06/19,2,4,32
02/06/19,2,4,28
03/06/19,2,4,30
04/06/19,2,4,35
05/06/19,2,4,43
06/06/19,2,4,38
07/06/19,2,4,41
08/06/19,2,4,29
09/06/19,2,4,28
10/06/19,2,4,34
11/06/19,2,4,22
12/06/19,2,4,44
13/06/19,2,4,33
14/06/19,2,4,43
15/06/19,2,4,35
16/06/19,2,4,45
17/06/19,2,4,29
18/06/19,2,4,45
19/06/19,2,4,32
20/06/19,2,4,35
21/06/19,2,4,34
22/06/19,2,4,27
23/06/19,2,4,27
24/06/19,2,4,34
25/06/19,2,4,47
26/06/19,2,4,36
27/06/19,2,4,51
28/06/19,2,4,35
29/06/19,2,4,37
30/06/19,2,4,31
01/07/19,2,4,27
02/07/19,2,4,33
03/07/19,2,4,36
04/07/19,2,4,41
05/07/19,2,4,37
06/07/19,2,4,24
07/07/19,2,4,27
08/07/19,2,4,31
09/07/19,2,4,39
10/07/19,2,4,46
11/07/19,2,4,29
12/07/19,2,4,46
13/07/19,2,4,33
14/07/19,2,4,34
15/07/19,2,4,29
16/07/19,2,4,44
17/07/19,2,4,36
18/07/19,2,4,40
19/07/19,2,4,59
20/07/19,2,4,21
21/07/19,2,4,27
22/07/19,2,4,41
23/07/19,2,4,45
24/07/19,2,4,35
25/07/19,2,4,40
26/07/19,2,4,39
27/07/19,2,4,30
28/07/19,2,4,34
29/07/19,2,4,27
30/07/19,2,4,40
31/07/19,2,4,35
01/08/19,2,4,33
02/08/19,2,4,41
03/08/19,2,4,36
04/08/19,2,4,22
05/08/19,2,4,30
06/08/19,2,4,33
07/08/19,2,4,29
08/08/19,2,4,33
09/08/19,2,4,45
10/08/19,2,4,21
11/08/19,2,4,25
12/08/19,2,4,25
13/08/19,2,4,29
14/08/19,2,4,41
15/08/19,2,4,38
16/08/19,2,4,44
17/08/19,2,4,25
18/08/19,2,4,40
19/08/19,2,4,31
20/08/19,2,4,32
21/08/19,2,4,27
22/08/19,2,4,28
23/08/19,2,4,41
24/08/19,2,4,23
25/08/19,2,4,32
26/08/19,2,4,22
27/08/19,2,4,29
28/08/19,2,4,39
29/08/19,2,4,35
30/08/19,2,4,33
31/08/19,2,4,21
01/09/19,2,4,30
02/09/19,2,4,27
03/09/19,2,4,30
04/09/19,2,4,36
05/09/19,2,4,32
06/09/19,2,4,41
07/09/19,2,4,27
08/09/19,2,4,27
09/09/19,2,4,28
10/09/19,2,4,24
11/09/19,2,4,33
12/09/19,2,4,33
13/09/19,2,4,36
14/09/19,2,4,14
15/09/19,2,4,26
16/09/19,2,4,24
17/09/19,2,4,24
18/09/19,2,4,37
19/09/19,2,4,33
20/09/19,2,4,44
21/09/19,2,4,28
22/09/19,2,4,36
23/09/19,2,4,26
24/09/19,2,4,23
25/09/19,2,4,29
26/09/19,2,4,33
27/09/19,2,4,34
28/09/19,2,4,17
29/09/19,2,4,22
30/09/19,2,4,35
01/01/17,2,5,4
02/01/17,2,5,6
03/01/17,2,5,12
04/01/17,2,5,16
05/01/17,2,5,9
06/01/17,2,5,16
07/01/17,2,5,7
08/01/17,2,5,9
09/01/17,2,5,13
10/01/17,2,5,10
11/01/17,2,5,26
12/01/17,2,5,14
13/01/17,2,5,15
14/01/17,2,5,15
15/01/17,2,5,12
16/01/17,2,5,10
17/01/17,2,5,12
18/01/17,2,5,13
19/01/17,2,5,17
20/01/17,2,5,20
21/01/17,2,5,16
22/01/17,2,5,9
23/01/17,2,5,13
24/01/17,2,5,13
25/01/17,2,5,13
26/01/17,2,5,20
27/01/17,2,5,25
28/01/17,2,5,10
29/01/17,2,5,14
30/01/17,2,5,15
31/01/17,2,5,16
01/02/17,2,5,19
02/02/17,2,5,10
03/02/17,2,5,19
04/02/17,2,5,17
05/02/17,2,5,13
06/02/17,2,5,8
07/02/17,2,5,17
08/02/17,2,5,10
09/02/17,2,5,16
10/02/17,2,5,16
11/02/17,2,5,9
12/02/17,2,5,16
13/02/17,2,5,16
14/02/17,2,5,13
15/02/17,2,5,15
16/02/17,2,5,16
17/02/17,2,5,15
18/02/17,2,5,12
19/02/17,2,5,20
20/02/17,2,5,14
21/02/17,2,5,15
22/02/17,2,5,21
23/02/17,2,5,18
24/02/17,2,5,25
25/02/17,2,5,10
26/02/17,2,5,10
27/02/17,2,5,8
28/02/17,2,5,14
01/03/17,2,5,12
02/03/17,2,5,19
03/03/17,2,5,20
04/03/17,2,5,18
05/03/17,2,5,13
06/03/17,2,5,20
07/03/17,2,5,17
08/03/17,2,5,11
09/03/17,2,5,21
10/03/17,2,5,21
11/03/17,2,5,11
12/03/17,2,5,21
13/03/17,2,5,14
14/03/17,2,5,24
15/03/17,2,5,19
16/03/17,2,5,21
17/03/17,2,5,19
18/03/17,2,5,19
19/03/17,2,5,20
20/03/17,2,5,11
21/03/17,2,5,21
22/03/17,2,5,19
23/03/17,2,5,17
24/03/17,2,5,20
25/03/17,2,5,18
26/03/17,2,5,20
27/03/17,2,5,15
28/03/17,2,5,18
29/03/17,2,5,18
30/03/17,2,5,22
31/03/17,2,5,26
01/04/17,2,5,20
02/04/17,2,5,23
03/04/17,2,5,18
04/04/17,2,5,11
05/04/17,2,5,19
06/04/17,2,5,20
07/04/17,2,5,28
08/04/17,2,5,25
09/04/17,2,5,11
10/04/17,2,5,12
11/04/17,2,5,20
12/04/17,2,5,20
13/04/17,2,5,18
14/04/17,2,5,27
15/04/17,2,5,13
16/04/17,2,5,10
17/04/17,2,5,16
18/04/17,2,5,15
19/04/17,2,5,28
20/04/17,2,5,25
21/04/17,2,5,20
22/04/17,2,5,18
23/04/17,2,5,20
24/04/17,2,5,15
25/04/17,2,5,17
26/04/17,2,5,23
27/04/17,2,5,20
28/04/17,2,5,38
29/04/17,2,5,16
30/04/17,2,5,15
01/05/17,2,5,20
02/05/17,2,5,23
03/05/17,2,5,22
04/05/17,2,5,23
05/05/17,2,5,22
06/05/17,2,5,21
07/05/17,2,5,21
08/05/17,2,5,17
09/05/17,2,5,16
10/05/17,2,5,20
11/05/17,2,5,26
12/05/17,2,5,19
13/05/17,2,5,16
14/05/17,2,5,12
15/05/17,2,5,28
16/05/17,2,5,21
17/05/17,2,5,23
18/05/17,2,5,29
19/05/17,2,5,24
20/05/17,2,5,11
21/05/17,2,5,17
22/05/17,2,5,22
23/05/17,2,5,27
24/05/17,2,5,22
25/05/17,2,5,26
26/05/17,2,5,24
27/05/17,2,5,24
28/05/17,2,5,23
29/05/17,2,5,36
30/05/17,2,5,25
31/05/17,2,5,26
01/06/17,2,5,28
02/06/17,2,5,41
03/06/17,2,5,22
04/06/17,2,5,17
05/06/17,2,5,22
06/06/17,2,5,17
07/06/17,2,5,22
08/06/17,2,5,27
09/06/17,2,5,34
10/06/17,2,5,17
11/06/17,2,5,38
12/06/17,2,5,21
13/06/17,2,5,16
14/06/17,2,5,25
15/06/17,2,5,32
16/06/17,2,5,32
17/06/17,2,5,9
18/06/17,2,5,22
19/06/17,2,5,16
20/06/17,2,5,28
21/06/17,2,5,25
22/06/17,2,5,21
23/06/17,2,5,34
24/06/17,2,5,17
25/06/17,2,5,23
26/06/17,2,5,28
27/06/17,2,5,24
28/06/17,2,5,27
29/06/17,2,5,22
30/06/17,2,5,28
01/07/17,2,5,17
02/07/17,2,5,26
03/07/17,2,5,27
04/07/17,2,5,28
05/07/17,2,5,24
06/07/17,2,5,26
07/07/17,2,5,34
08/07/17,2,5,11
09/07/17,2,5,23
10/07/17,2,5,21
11/07/17,2,5,25
12/07/17,2,5,19
13/07/17,2,5,27
14/07/17,2,5,40
15/07/17,2,5,21
16/07/17,2,5,15
17/07/17,2,5,24
18/07/17,2,5,25
19/07/17,2,5,34
20/07/17,2,5,24
21/07/17,2,5,22
22/07/17,2,5,21
23/07/17,2,5,23
24/07/17,2,5,26
25/07/17,2,5,28
26/07/17,2,5,18
27/07/17,2,5,28
28/07/17,2,5,33
29/07/17,2,5,18
30/07/17,2,5,17
31/07/17,2,5,23
01/08/17,2,5,27
02/08/17,2,5,23
03/08/17,2,5,25
04/08/17,2,5,24
05/08/17,2,5,16
06/08/17,2,5,23
07/08/17,2,5,19
08/08/17,2,5,31
09/08/17,2,5,25
10/08/17,2,5,30
11/08/17,2,5,29
12/08/17,2,5,14
13/08/17,2,5,11
14/08/17,2,5,24
15/08/17,2,5,22
16/08/17,2,5,24
17/08/17,2,5,25
18/08/17,2,5,21
19/08/17,2,5,10
20/08/17,2,5,22
21/08/17,2,5,28
22/08/17,2,5,22
23/08/17,2,5,24
24/08/17,2,5,23
25/08/17,2,5,25
26/08/17,2,5,9
27/08/17,2,5,18
28/08/17,2,5,14
29/08/17,2,5,17
30/08/17,2,5,23
31/08/17,2,5,34
01/09/17,2,5,26
02/09/17,2,5,16
03/09/17,2,5,12
04/09/17,2,5,10
05/09/17,2,5,21
06/09/17,2,5,22
07/09/17,2,5,23
08/09/17,2,5,19
09/09/17,2,5,16
10/09/17,2,5,23
11/09/17,2,5,27
12/09/17,2,5,16
13/09/17,2,5,21
14/09/17,2,5,26
15/09/17,2,5,29
16/09/17,2,5,13
17/09/17,2,5,17
18/09/17,2,5,18
19/09/17,2,5,22
20/09/17,2,5,19
21/09/17,2,5,34
22/09/17,2,5,28
23/09/17,2,5,19
24/09/17,2,5,19
25/09/17,2,5,15
26/09/17,2,5,10
27/09/17,2,5,18
28/09/17,2,5,24
29/09/17,2,5,26
30/09/17,2,5,12
01/10/17,2,5,12
02/10/17,2,5,16
03/10/17,2,5,21
04/10/17,2,5,26
05/10/17,2,5,19
06/10/17,2,5,21
07/10/17,2,5,17
08/10/17,2,5,10
09/10/17,2,5,16
10/10/17,2,5,24
11/10/17,2,5,22
12/10/17,2,5,18
13/10/17,2,5,23
14/10/17,2,5,19
15/10/17,2,5,16
16/10/17,2,5,20
17/10/17,2,5,15
18/10/17,2,5,28
19/10/17,2,5,15
20/10/17,2,5,24
21/10/17,2,5,14
22/10/17,2,5,22
23/10/17,2,5,18
24/10/17,2,5,21
25/10/17,2,5,17
26/10/17,2,5,23
27/10/17,2,5,18
28/10/17,2,5,18
29/10/17,2,5,19
30/10/17,2,5,19
31/10/17,2,5,17
01/11/17,2,5,26
02/11/17,2,5,17
03/11/17,2,5,25
04/11/17,2,5,23
05/11/17,2,5,19
06/11/17,2,5,18
07/11/17,2,5,23
08/11/17,2,5,24
09/11/17,2,5,23
10/11/17,2,5,28
11/11/17,2,5,16
12/11/17,2,5,17
13/11/17,2,5,17
14/11/17,2,5,26
15/11/17,2,5,24
16/11/17,2,5,21
17/11/17,2,5,16
18/11/17,2,5,14
19/11/17,2,5,18
20/11/17,2,5,25
21/11/17,2,5,15
22/11/17,2,5,18
23/11/17,2,5,24
24/11/17,2,5,22
25/11/17,2,5,25
26/11/17,2,5,13
27/11/17,2,5,24
28/11/17,2,5,18
29/11/17,2,5,20
30/11/17,2,5,16
01/12/17,2,5,21
02/12/17,2,5,9
03/12/17,2,5,12
04/12/17,2,5,15
05/12/17,2,5,11
06/12/17,2,5,13
07/12/17,2,5,14
08/12/17,2,5,12
09/12/17,2,5,14
10/12/17,2,5,17
11/12/17,2,5,10
12/12/17,2,5,9
13/12/17,2,5,7
14/12/17,2,5,19
15/12/17,2,5,20
16/12/17,2,5,12
17/12/17,2,5,10
18/12/17,2,5,12
19/12/17,2,5,18
20/12/17,2,5,15
21/12/17,2,5,24
22/12/17,2,5,15
23/12/17,2,5,3
24/12/17,2,5,11
